Language_ID,Parameter_ID,Value,Name,Family
may,26A,Strong prefixing,Maybrat,West Papuan
mba,26A,Weakly prefixing,Mba,Niger-Congo
mbm,26A,Little affixation,Mbum,Niger-Congo
mbr,26A,Strongly suffixing,Mbara,Afro-Asiatic
mbt,26A,Equal prefixing and suffixing,Mangbetu,Central Sudanic
mby,26A,Strongly suffixing,Mbay,Central Sudanic
mcc,26A,Weakly suffixing,Mochica,Chimúan
mcv,26A,Equal prefixing and suffixing,Mocoví,Guaicuruan
mde,26A,Strongly suffixing,Mende,Mande
mdm,26A,Strongly suffixing,Madimadi,Pama-Nyungan
mdn,26A,Weakly suffixing,Mandan,Siouan
mdo,26A,Weakly suffixing,Mbodomo,Niger-Congo
mea,26A,Weakly prefixing,Meyah,East Bird's Head
mee,26A,Strongly suffixing,Me'en,Eastern Sudanic
meh,26A,Equal prefixing and suffixing,Mehri,Afro-Asiatic
mei,26A,Weakly suffixing,Meithei,Sino-Tibetan
mek,26A,Little affixation,Mekens,Tupian
men,26A,Equal prefixing and suffixing,Menomini,Algic
mer,26A,Equal prefixing and suffixing,Meryam Mir,Western Fly
mga,26A,Equal prefixing and suffixing,Mondunga,Niger-Congo
mgg,26A,Strongly suffixing,Mangghuer,Altaic
mgk,26A,Strong prefixing,Mungaka,Niger-Congo
mgu,26A,Strongly suffixing,Musgu,Afro-Asiatic
mhi,26A,Strongly suffixing,Marathi,Indo-European
mie,26A,Little affixation,Mien,Hmong-Mien
mik,26A,Strongly suffixing,Mikir,Sino-Tibetan
min,26A,Little affixation,Minangkabau,Austronesian
mis,26A,Strongly suffixing,Miskito,Misumalpan
miy,26A,Strongly suffixing,Miya,Afro-Asiatic
miz,26A,Little affixation,Mizo,Sino-Tibetan
mka,26A,Little affixation,Mauka,Mande
mkh,26A,Strongly suffixing,Mongol (Khamnigan),Altaic
mki,26A,Weakly suffixing,Mikasuki,Muskogean
mkj,26A,Little affixation,Makasae,Timor-Alor-Pantar
mku,26A,Little affixation,Maranungku,Western Daly
mlg,26A,Strongly suffixing,Malgwa,Afro-Asiatic
mme,26A,Strongly suffixing,Mari (Meadow),Uralic
mmn,26A,Little affixation,Mamanwa,Austronesian
mmv,26A,Weakly prefixing,Mamvu,Central Sudanic
mna,26A,Equal prefixing and suffixing,Muna,Austronesian
mnc,26A,Strongly suffixing,Manchu,Altaic
mnd,26A,Strongly suffixing,Mandarin,Sino-Tibetan
mne,26A,Strongly suffixing,Maidu (Northeast),Penutian
mng,26A,Little affixation,Manggarai,Austronesian
mnm,26A,Weakly suffixing,Manam,Austronesian
mno,26A,Strongly suffixing,Mono (in United States),Uto-Aztecan
mns,26A,Strongly suffixing,Mansi,Uralic
mny,26A,Strongly suffixing,Margany,Pama-Nyungan
moe,26A,Strongly suffixing,Mordvin (Erzya),Uralic
mog,26A,Strongly suffixing,Moghol,Altaic
moh,26A,Weakly prefixing,Mohawk,Iroquoian
mok,26A,Weakly suffixing,Mokilese,Austronesian
mon,26A,Little affixation,Mon,Austro-Asiatic
moo,26A,Strongly suffixing,Mooré,Niger-Congo
mot,26A,Strongly suffixing,Motuna,East Bougainville
mou,26A,Weakly suffixing,Moru,Central Sudanic
mpr,26A,Equal prefixing and suffixing,Maipure,Arawakan
mpt,26A,Strongly suffixing,Mian,Trans-New Guinea
mra,26A,Weakly prefixing,Mara,Mangarrayi-Maran
mrg,26A,Weakly suffixing,Margi,Afro-Asiatic
mrl,26A,Weakly suffixing,Murle,Eastern Sudanic
mro,26A,Weakly prefixing,Moro,Kordofanian
mrt,26A,Strongly suffixing,Martuthunira,Pama-Nyungan
mru,26A,Little affixation,Maru,Sino-Tibetan
mrw,26A,Strongly suffixing,Muruwari,Pama-Nyungan
msc,26A,Weakly suffixing,Muisca,Chibchan
msg,26A,Strongly suffixing,Mising,Sino-Tibetan
msk,26A,Equal prefixing and suffixing,Masakin,Kordofanian
msl,26A,Strongly suffixing,Masalit,Maban
msn,26A,Weakly prefixing,Maisin,Austronesian
mss,26A,Strongly suffixing,Miwok (Southern Sierra),Penutian
mtb,26A,Strong prefixing,Matuumbi,Niger-Congo
mts,26A,Strongly suffixing,Matis,Panoan
mtu,26A,Strongly suffixing,Motu,Austronesian
mui,26A,Weakly suffixing,Muinane,Huitotoan
mum,26A,Little affixation,Mumuye,Niger-Congo
mun,26A,Strongly suffixing,Mundari,Austro-Asiatic
mup,26A,Little affixation,Mupun,Afro-Asiatic
mur,26A,Weakly suffixing,Mursi,Eastern Sudanic
mus,26A,Little affixation,Mussau,Austronesian
mut,26A,Strongly suffixing,Mutsun,Penutian
mwb,26A,Strong prefixing,Manobo (Western Bukidnon),Austronesian
mxc,26A,Strong prefixing,Mixtec (Chalcatongo),Oto-Manguean
mxj,26A,Equal prefixing and suffixing,Mixtec (Jicaltepec),Oto-Manguean
mxo,26A,Little affixation,Mixtec (Ocotepec),Oto-Manguean
mxp,26A,Weakly prefixing,Mixtec (Peñoles),Oto-Manguean
myi,26A,Equal prefixing and suffixing,Mangarrayi,Mangarrayi-Maran
mzh,26A,Weakly suffixing,Mazatec (Huautla),Oto-Manguean
nab,26A,Strongly suffixing,Nabak,Trans-New Guinea
nag,26A,Strongly suffixing,Nagatman,Yale
naj,26A,Strongly suffixing,Neo-Aramaic (Arbel Jewish),Afro-Asiatic
nak,26A,Weakly suffixing,Nakanai,Austronesian
nam,26A,Equal prefixing and suffixing,Namia,Sepik
nar,26A,Strongly suffixing,Nara (in Ethiopia),Eastern Sudanic
nas,26A,Strongly suffixing,Nasioi,East Bougainville
nav,26A,Strong prefixing,Navajo,Na-Dene
nbd,26A,Strongly suffixing,Nubian (Dongolese),Eastern Sudanic
nca,26A,Strongly suffixing,Nicobarese (Car),Austro-Asiatic
ndb,26A,Strong prefixing,Ndebele,Niger-Congo
ndj,26A,Equal prefixing and suffixing,Ndjébbana,Mangrida
ndo,26A,Equal prefixing and suffixing,Ndonga,Niger-Congo
ndt,26A,Strongly suffixing,Ndut,Niger-Congo
ndy,26A,Little affixation,Ndyuka,other
nep,26A,Strongly suffixing,Nepali,Indo-European
nev,26A,Equal prefixing and suffixing,Nevome,Uto-Aztecan
new,26A,Strongly suffixing,Newari (Kathmandu),Sino-Tibetan
nez,26A,Equal prefixing and suffixing,Nez Perce,Penutian
nga,26A,Strongly suffixing,Nganasan,Uralic
ngd,26A,Little affixation,Ngad'a,Austronesian
ngi,26A,Strongly suffixing,Ngiyambaa,Pama-Nyungan
ngj,26A,Strongly suffixing,Ngadjumaja,Pama-Nyungan
ngl,26A,Weakly suffixing,Ngalakan,Gunwinyguan
ngm,26A,Weakly suffixing,Ngambay,Central Sudanic
ngn,26A,Equal prefixing and suffixing,Ngandi,Gunwinyguan
ngo,26A,Strong prefixing,Ngoni,Niger-Congo
ngt,26A,Strongly suffixing,Naga (Tangkhul),Sino-Tibetan
ngw,26A,Strongly suffixing,Ngawun,Pama-Nyungan
ngz,26A,Strongly suffixing,Ngizim,Afro-Asiatic
nha,26A,Strongly suffixing,Nhanda,Pama-Nyungan
nhh,26A,Equal prefixing and suffixing,Nahuatl (Huasteca),Uto-Aztecan
nhm,26A,Weakly prefixing,Nahuatl (Michoacán),Uto-Aztecan
nht,26A,Equal prefixing and suffixing,Nahuatl (Tetelcingo),Uto-Aztecan
nia,26A,Strong prefixing,Nias,Austronesian
nis,26A,Strongly suffixing,Nyishi,Sino-Tibetan
niu,26A,Little affixation,Niuean,Austronesian
nkb,26A,Weakly suffixing,Ngalkbun,Gunwinyguan
nkn,26A,Strong prefixing,Nkonya,Niger-Congo
nko,26A,Strong prefixing,Nkore-Kiga,Niger-Congo
nmb,26A,Strongly suffixing,Nambikuára (Southern),Nambikuaran
noc,26A,Strongly suffixing,Nocte,Sino-Tibetan
nog,26A,Strongly suffixing,Noghay,Altaic
non,26A,Equal prefixing and suffixing,Noni,Niger-Congo
noo,26A,Strongly suffixing,Noon,Niger-Congo
nor,26A,Strongly suffixing,Norwegian,Indo-European
nph,26A,Weakly suffixing,Nar-Phu,Sino-Tibetan
nsg,26A,Little affixation,Nisgha,Penutian
nsn,26A,Strongly suffixing,Nisenan,Penutian
nti,26A,Equal prefixing and suffixing,Ngiti,Central Sudanic
ntu,26A,Strongly suffixing,Nenets,Uralic
nua,26A,Weakly prefixing,Nuaulu,Austronesian
nue,26A,Strongly suffixing,Nuer,Eastern Sudanic
nug,26A,Equal prefixing and suffixing,Nunggubuyu,Gunwinyguan
nun,26A,Little affixation,Nung (in Vietnam),Tai-Kadai
nup,26A,Little affixation,Nupe,Niger-Congo
nwd,26A,Weakly suffixing,Newar (Dolakha),Sino-Tibetan
nyi,26A,Strongly suffixing,Nyimang,Eastern Sudanic
nym,26A,Strong prefixing,Nyamwezi,Niger-Congo
nyu,26A,Weakly prefixing,Nyulnyul,Nyulnyulan
nza,26A,Weakly prefixing,Nzakara,Niger-Congo
nze,26A,Little affixation,Naga (Zeme),Sino-Tibetan
obg,26A,Strong prefixing,Ogbronuagum,Niger-Congo
obo,26A,Strong prefixing,Obolo,Niger-Congo
ocu,26A,Strong prefixing,Ocuilteco,Oto-Manguean
olo,26A,Weakly suffixing,Olo,Torricelli
omi,26A,Strongly suffixing,Ömie,Trans-New Guinea
ond,26A,Weakly prefixing,Oneida,Iroquoian
ong,26A,Weakly suffixing,Onge,South Andamanese
ood,26A,Equal prefixing and suffixing,O'odham,Uto-Aztecan
orh,26A,Strongly suffixing,Oromo (Harar),Afro-Asiatic
ork,26A,Strongly suffixing,Orok,Altaic
osa,26A,Little affixation,Osage,Siouan
oss,26A,Strongly suffixing,Ossetic,Indo-European
otm,26A,Weakly prefixing,Otomí (Mezquital),Oto-Manguean
otr,26A,Weakly prefixing,Otoro,Kordofanian
oya,26A,Strongly suffixing,Oriya,Indo-European
paa,26A,Strongly suffixing,Pa'a,Afro-Asiatic
pae,26A,Strongly suffixing,Páez,Páezan
pai,26A,Equal prefixing and suffixing,Paiwan,Austronesian
pal,26A,Weakly prefixing,Palauan,Austronesian
pam,26A,Weakly prefixing,Pame,Oto-Manguean
pan,26A,Strongly suffixing,Panjabi,Indo-European
par,26A,Weakly suffixing,Päri,Eastern Sudanic
pau,26A,Equal prefixing and suffixing,Paumarí,Arauan
paw,26A,Strongly suffixing,Pawaian,Teberan-Pawaian
pba,26A,Weakly suffixing,Pima Bajo,Uto-Aztecan
pdp,26A,Strongly suffixing,Folopa,Teberan-Pawaian
per,26A,Equal prefixing and suffixing,Pero,Afro-Asiatic
pga,26A,Weakly prefixing,Pilagá,Guaicuruan
pia,26A,Weakly suffixing,Piaroa,Sáliban
pip,26A,Equal prefixing and suffixing,Pipil,Uto-Aztecan
pir,26A,Weakly suffixing,Piro,Arawakan
pkn,26A,Strongly suffixing,Paakantyi,Pama-Nyungan
pkt,26A,Weakly suffixing,Pokot,Eastern Sudanic
plh,26A,Equal prefixing and suffixing,Paulohi,Austronesian
plk,26A,Strongly suffixing,Palikur,Arawakan
pme,26A,Strongly suffixing,Pomo (Eastern),Hokan
pms,26A,Weakly prefixing,Paamese,Austronesian
pno,26A,Strongly suffixing,Paiute (Northern),Uto-Aztecan
pnu,26A,Little affixation,Bunu (Younuo),Hmong-Mien
poh,26A,Weakly suffixing,Pohnpeian,Austronesian
pok,26A,Little affixation,Poko-Rawo,Skou
pol,26A,Strongly suffixing,Polish,Indo-European
por,26A,Strongly suffixing,Portuguese,Indo-European
ppi,26A,Strongly suffixing,Pitta Pitta,Pama-Nyungan
pre,26A,Strong prefixing,Pare,Niger-Congo
prh,26A,Strongly suffixing,Pirahã,Mura
prk,26A,Strongly suffixing,Purki,Sino-Tibetan
prs,26A,Weakly suffixing,Persian,Indo-European
psh,26A,Strongly suffixing,Pashto,Indo-European
pso,26A,Strongly suffixing,Pomo (Southeastern),Hokan
ptw,26A,Strongly suffixing,Patwin,Penutian
pul,26A,Little affixation,Puluwat,Austronesian
pum,26A,Strongly suffixing,Pumi,Sino-Tibetan
pur,26A,Strongly suffixing,Purépecha,Tarascan
pwn,26A,Equal prefixing and suffixing,Pawnee,Caddoan
qaw,26A,Strongly suffixing,Qawasqar,Alacalufan
qhu,26A,Strongly suffixing,Quechua (Huallaga),Quechuan
qia,26A,Weakly suffixing,Qiang,Sino-Tibetan
qim,26A,Strongly suffixing,Quechua (Imbabura),Quechuan
qui,26A,Weakly suffixing,Quileute,Chimakuan
qum,26A,Strong prefixing,Sipakapense,Mayan
ram,26A,Equal prefixing and suffixing,Rama,Chibchan
rap,26A,Little affixation,Rapanui,Austronesian
ras,26A,Weakly prefixing,Rashad,Kordofanian
raw,26A,Little affixation,Rawang,Sino-Tibetan
rem,26A,Strongly suffixing,Remo,Austro-Asiatic
res,26A,Equal prefixing and suffixing,Resígaro,Arawakan
rit,26A,Strongly suffixing,Ritharngu,Pama-Nyungan
rny,26A,Strong prefixing,Runyankore,Niger-Congo
rom,26A,Strongly suffixing,Romanian,Indo-European
rot,26A,Little affixation,Rotuman,Austronesian
ruk,26A,Equal prefixing and suffixing,Rukai (Tanan),Austronesian
rum,26A,Strongly suffixing,Rumu,Turama-Kikorian
run,26A,Equal prefixing and suffixing,Runga,Maban
rus,26A,Strongly suffixing,Russian,Indo-European
rut,26A,Weakly suffixing,Rutul,Nakh-Daghestanian
rwe,26A,Strongly suffixing,Romani (Welsh),Indo-European
saa,26A,Little affixation,Sa'a,Austronesian
sah,26A,Strong prefixing,Sahu,West Papuan
sak,26A,Weakly prefixing,Sakao,Austronesian
sam,26A,Little affixation,Samoan,Austronesian
san,26A,Strong prefixing,Sango,Niger-Congo
sav,26A,Strongly suffixing,Savi,Indo-European
scr,26A,Strongly suffixing,Serbian-Croatian,Indo-European
sed,26A,Little affixation,Sedang,Austro-Asiatic
sem,26A,Weakly suffixing,Sema,Sino-Tibetan
ser,26A,Strong prefixing,Seri,Hokan
shi,26A,Strongly suffixing,Shiriana,Yanomam
shk,26A,Strongly suffixing,Shipibo-Konibo,Panoan
shl,26A,Equal prefixing and suffixing,Shilluk,Eastern Sudanic
shm,26A,Strong prefixing,Shambala,Niger-Congo
shn,26A,Strong prefixing,Shona,Niger-Congo
sho,26A,Strongly suffixing,Shoshone,Uto-Aztecan
shp,26A,Weakly suffixing,Klikitat,Penutian
sht,26A,Weakly suffixing,Shatt,Eastern Sudanic
shu,26A,Equal prefixing and suffixing,Shuswap,Salishan
sia,26A,Strongly suffixing,Siane,Trans-New Guinea
sid,26A,Strongly suffixing,Sidaama,Afro-Asiatic
sin,26A,Strongly suffixing,Siona,Tucanoan
sio,26A,Equal prefixing and suffixing,Sio,Austronesian
sis,26A,Little affixation,Sisiqa,Austronesian
siu,26A,Strongly suffixing,Siuslaw,Oregon Coast
skk,26A,Little affixation,Sikkimese,Sino-Tibetan
skp,26A,Strongly suffixing,Selkup,Uralic
sla,26A,Strong prefixing,Slave,Na-Dene
slb,26A,Weakly suffixing,Saliba (in Papua New Guinea),Austronesian
slo,26A,Strongly suffixing,Slovene,Indo-European
slp,26A,Strongly suffixing,Selepet,Trans-New Guinea
smn,26A,Weakly suffixing,Seminole,Muskogean
sna,26A,Strongly suffixing,Shina,Indo-European
sng,26A,Weakly prefixing,Sinaugoro,Austronesian
snm,26A,Little affixation,Sanuma,Yanomam
sno,26A,Strongly suffixing,Saami (Northern),Uralic
so,26A,Weakly suffixing,So,Eastern Sudanic
sob,26A,Equal prefixing and suffixing,Sobei,Austronesian
som,26A,Strongly suffixing,Somali,Afro-Asiatic
son,26A,Little affixation,Sonsorol-Tobi,Austronesian
spa,26A,Strongly suffixing,Spanish,Indo-European
squ,26A,Strongly suffixing,Squamish,Salishan
src,26A,Weakly prefixing,Sarcee,Na-Dene
srd,26A,Strongly suffixing,Sardinian,Indo-European
srn,26A,Weakly prefixing,Sirionó,Tupian
sro,26A,Strongly suffixing,Siroi,Trans-New Guinea
sta,26A,Strongly suffixing,Santa,Altaic
sti,26A,Little affixation,Stieng,Austro-Asiatic
stl,26A,Strongly suffixing,Santali,Austro-Asiatic
sue,26A,Strongly suffixing,Suena,Trans-New Guinea
suk,26A,Strongly suffixing,Suki,Gogodala-Suki
sun,26A,Little affixation,Sundanese,Austronesian
sup,26A,Weakly suffixing,Supyire,Niger-Congo
svs,26A,Strongly suffixing,Savosavo,Solomons East Papuan
swa,26A,Weakly prefixing,Swahili,Niger-Congo
swe,26A,Strongly suffixing,Swedish,Indo-European
syu,26A,Strongly suffixing,Salt-Yui,Trans-New Guinea
tab,26A,Little affixation,Taba,Austronesian
tac,26A,Strongly suffixing,Tacana,Tacanan
tag,26A,Little affixation,Tagalog,Austronesian
tah,26A,Little affixation,Tahitian,Austronesian
taj,26A,Weakly suffixing,Tajik,Indo-European
tak,26A,Equal prefixing and suffixing,Takia,Austronesian
tam,26A,Strongly suffixing,Tamang (Eastern),Sino-Tibetan
tao,26A,Weakly suffixing,Tarao,Sino-Tibetan
tar,26A,Equal prefixing and suffixing,Tariana,Arawakan
tas,26A,Weakly prefixing,Tashlhiyt,Afro-Asiatic
tau,26A,Weakly suffixing,Tauya,Trans-New Guinea
taw,26A,Weakly prefixing,Tawala,Austronesian
tbo,26A,Weakly prefixing,Tboli,Austronesian
tbu,26A,Strongly suffixing,Tubu,Saharan
tee,26A,Weakly prefixing,Tepehua (Huehuetla),Totonacan
tel,26A,Strongly suffixing,Telugu,Dravidian
ten,26A,Weakly suffixing,Tennet,Eastern Sudanic
teo,26A,Little affixation,Teop,Austronesian
tep,26A,Equal prefixing and suffixing,Tepehua (Tlachichilco),Totonacan
ter,26A,Strongly suffixing,Tera,Afro-Asiatic
tes,26A,Strong prefixing,Teso,Eastern Sudanic
tgh,26A,Weakly prefixing,Tuareg (Ghat),Afro-Asiatic
tgk,26A,Little affixation,Tigak,Austronesian
tgl,26A,Strongly suffixing,Tshangla,Sino-Tibetan
tgr,26A,Weakly suffixing,Tigré,Afro-Asiatic
tha,26A,Little affixation,Thai,Tai-Kadai
thn,26A,Strongly suffixing,Thangmi,Sino-Tibetan
thy,26A,Little affixation,Kuuk Thaayorre,Pama-Nyungan
tid,26A,Strong prefixing,Tidore,West Papuan
tim,26A,Little affixation,Timugon,Austronesian
tin,26A,Little affixation,Tinrin,Austronesian
tir,26A,Equal prefixing and suffixing,Tiriyo,Cariban
tiw,26A,Strong prefixing,Tiwi,Tiwian
tja,26A,Weakly prefixing,Tiipay (Jamul),Hokan
tla,26A,Little affixation,Tolai,Austronesian
tli,26A,Equal prefixing and suffixing,Tlingit,Na-Dene
tlo,26A,Equal prefixing and suffixing,Tobelo,West Papuan
tlp,26A,Equal prefixing and suffixing,Tlapanec,Oto-Manguean
tma,26A,Weakly suffixing,Tama,Eastern Sudanic
tml,26A,Strongly suffixing,Tamil,Dravidian
tmn,26A,Weakly prefixing,Temein,Eastern Sudanic
tmo,26A,Strongly suffixing,Tibetan (Modern Literary),Sino-Tibetan
tmr,26A,Strong prefixing,Temiar,Austro-Asiatic
tna,26A,Strong prefixing,Turkana,Eastern Sudanic
tnc,26A,Strong prefixing,Tanacross,Na-Dene
tne,26A,Equal prefixing and suffixing,Temne,Niger-Congo
tng,26A,Little affixation,Tongan,Austronesian
tnn,26A,Weakly suffixing,Tunen,Niger-Congo
tno,26A,Weakly prefixing,Tondano,Austronesian
tny,26A,Strongly suffixing,Tenyer,Niger-Congo
tob,26A,Equal prefixing and suffixing,Toba,Guaicuruan
tot,26A,Equal prefixing and suffixing,Totonac (Misantla),Totonacan
tou,26A,Weakly prefixing,Southern Toussian,Niger-Congo
toz,26A,Strong prefixing,Tonga (in Zambia),Niger-Congo
tpn,26A,Equal prefixing and suffixing,Tepehuan (Northern),Uto-Aztecan
tpt,26A,Equal prefixing and suffixing,Tapieté,Tupian
trb,26A,Strongly suffixing,Teribe,Chibchan
tri,26A,Equal prefixing and suffixing,Trique (Copala),Oto-Manguean
trm,26A,Strongly suffixing,Tirmaga,Eastern Sudanic
trr,26A,Strongly suffixing,Tairora,Trans-New Guinea
tsh,26A,Strongly suffixing,Tümpisa Shoshone,Uto-Aztecan
tsi,26A,Weakly suffixing,Tsimshian (Coast),Penutian
tsk,26A,Equal prefixing and suffixing,Tamashek,Afro-Asiatic
tsz,26A,Weakly suffixing,Tsez,Nakh-Daghestanian
tte,26A,Equal prefixing and suffixing,Tutelo,Siouan
ttn,26A,Little affixation,Tetun,Austronesian
ttu,26A,Strongly suffixing,Tsova-Tush,Nakh-Daghestanian
tuc,26A,Strongly suffixing,Tucano,Tucanoan
tuk,26A,Weakly prefixing,Tukang Besi,Austronesian
tur,26A,Strongly suffixing,Turkish,Altaic
tus,26A,Weakly prefixing,Tuscarora,Iroquoian
tuv,26A,Strongly suffixing,Tuvan,Altaic
tvo,26A,Strongly suffixing,Tatar,Altaic
twe,26A,Strongly suffixing,Tarahumara (Western),Uto-Aztecan
twn,26A,Equal prefixing and suffixing,Tiwa (Northern),Kiowa-Tanoan
txj,26A,Equal prefixing and suffixing,Totonac (Xicotepec de Juárez),Totonacan
tzo,26A,Equal prefixing and suffixing,Tzotzil,Mayan
tzu,26A,Strong prefixing,Tzutujil,Mayan
uby,26A,Equal prefixing and suffixing,Ubykh,Northwest Caucasian
udi,26A,Strongly suffixing,Udi,Nakh-Daghestanian
udm,26A,Strongly suffixing,Udmurt,Uralic
uhi,26A,Strongly suffixing,Uradhi,Pama-Nyungan
ukr,26A,Strongly suffixing,Ukrainian,Indo-European
uld,26A,Strong prefixing,Uldeme,Afro-Asiatic
uli,26A,Little affixation,Ulithian,Austronesian
una,26A,Strongly suffixing,Una,Trans-New Guinea
ung,26A,Little affixation,Ungarinjin,Worrorran
urd,26A,Strongly suffixing,Urdu,Indo-European
urk,26A,Weakly prefixing,Urubú-Kaapor,Tupian
url,26A,Little affixation,Urak Lawoi',Austronesian
urt,26A,Little affixation,Urat,Torricelli
usr,26A,Weakly suffixing,Usarufa,Trans-New Guinea
ute,26A,Strongly suffixing,Ute,Uto-Aztecan
uyg,26A,Strongly suffixing,Uyghur,Altaic
uzb,26A,Strongly suffixing,Uzbek,Altaic
vai,26A,Little affixation,Vai,Mande
vie,26A,Little affixation,Vietnamese,Austro-Asiatic
wah,26A,Strongly suffixing,Wahgi,Trans-New Guinea
wak,26A,Strongly suffixing,Wakhi,Indo-European
wal,26A,Weakly prefixing,Walman,Torricelli
wam,26A,Strongly suffixing,Wambaya,Mirndi
wap,26A,Strongly suffixing,Wappo,Wappo-Yukian
war,26A,Little affixation,Wari',Chapacura-Wanham
wat,26A,Strongly suffixing,Watjarri,Pama-Nyungan
wau,26A,Strongly suffixing,Waunana,Choco
wbn,26A,Strongly suffixing,Wambon,Trans-New Guinea
wch,26A,Equal prefixing and suffixing,Wichí,Matacoan
wed,26A,Weakly suffixing,Wedau,Austronesian
wel,26A,Strongly suffixing,Welsh,Indo-European
wem,26A,Strongly suffixing,Wembawemba,Pama-Nyungan
wic,26A,Weakly prefixing,Wichita,Caddoan
wik,26A,Strongly suffixing,Wikchamni,Penutian
win,26A,Strongly suffixing,Wintu,Penutian
wiy,26A,Strongly suffixing,Wiyot,Algic
wlf,26A,Little affixation,Wolof,Niger-Congo
wlo,26A,Equal prefixing and suffixing,Wolio,Austronesian
wly,26A,Strongly suffixing,Wolaytta,Afro-Asiatic
wma,26A,Strong prefixing,West Makian,West Papuan
wmu,26A,Strongly suffixing,Wik Munkan,Pama-Nyungan
wol,26A,Little affixation,Woleaian,Austronesian
wrb,26A,Strongly suffixing,Warrnambool,Pama-Nyungan
wrd,26A,Equal prefixing and suffixing,Wardaman,Yangmanic
wrg,26A,Strongly suffixing,Warrgamay,Pama-Nyungan
wrk,26A,Weakly suffixing,Warekena,Arawakan
wrl,26A,Strongly suffixing,Warlpiri,Pama-Nyungan
wrn,26A,Equal prefixing and suffixing,Warndarang,Mangarrayi-Maran
wrw,26A,Weakly prefixing,Warrwa,Nyulnyulan
wsk,26A,Strongly suffixing,Waskia,Trans-New Guinea
xar,26A,Little affixation,Xârâcùù,Austronesian
xas,26A,Little affixation,Xasonga,Mande
xav,26A,Weakly prefixing,Xavánte,Macro-Ge
xbi,26A,Little affixation,Kombio,Torricelli
xho,26A,Strong prefixing,Xhosa,Niger-Congo
yag,26A,Strongly suffixing,Yagua,Peba-Yaguan
yal,26A,Strongly suffixing,Yale (Kosarek),Trans-New Guinea
yap,26A,Little affixation,Yapese,Austronesian
yaq,26A,Strongly suffixing,Yaqui,Uto-Aztecan
yar,26A,Strongly suffixing,Yareba,Yareban
ygr,26A,Equal prefixing and suffixing,Yagaria,Trans-New Guinea
yid,26A,Strongly suffixing,Yidiny,Pama-Nyungan
yim,26A,Equal prefixing and suffixing,Yimas,Lower Sepik-Ramu
yin,26A,Strongly suffixing,Yindjibarndi,Pama-Nyungan
yko,26A,Strongly suffixing,Yukaghir (Kolyma),Yukaghir
ykt,26A,Strongly suffixing,Yakut,Altaic
yng,26A,Strongly suffixing,Yingkarta,Pama-Nyungan
yok,26A,Strongly suffixing,Yokuts (Yaudanchi),Penutian
yor,26A,Little affixation,Yoruba,Niger-Congo
ypk,26A,Strongly suffixing,Yup'ik (Central),Eskimo-Aleut
ytu,26A,Strongly suffixing,Yukaghir (Tundra),Yukaghir
yuk,26A,Strongly suffixing,Yukulta,Tangkic
yul,26A,Equal prefixing and suffixing,Yulu,Central Sudanic
yur,26A,Weakly suffixing,Yurok,Algic
yuw,26A,Strongly suffixing,Yuwaalaraay,Pama-Nyungan
ywl,26A,Strongly suffixing,Yawelmani,Penutian
zag,26A,Weakly suffixing,Beria,Saharan
zai,26A,Equal prefixing and suffixing,Zapotec (Isthmus),Oto-Manguean
zan,26A,Equal prefixing and suffixing,Zande,Niger-Congo
zap,26A,Equal prefixing and suffixing,Zapotec (Mitla),Oto-Manguean
zay,26A,Strongly suffixing,Zayse,Afro-Asiatic
zhn,26A,Little affixation,Zhuang (Northern),Tai-Kadai
zpr,26A,Weakly suffixing,Zaparo,Zaparoan
zqc,26A,Equal prefixing and suffixing,Zoque (Copainalá),Mixe-Zoque
zqo,26A,Equal prefixing and suffixing,Zoque (Ostuacan),Mixe-Zoque
zqs,26A,Equal prefixing and suffixing,Popoluca (Sierra),Mixe-Zoque
zul,26A,Strong prefixing,Zulu,Niger-Congo
zzo,26A,Equal prefixing and suffixing,Zapotec (Zoogocho),Oto-Manguean
